WalkingTime,PathLength
78.32122,3.04793286
78.6612244,3.04649377
78.34122,3.04368
78.1212158,3.04968166
77.6012039,3.043683
77.5012054,3.048457
78.22122,3.02674723
80.04126,3.01067877
78.44122,3.029362
79.8012543,3.00041676
77.1812,3.04722071
79.1412354,3.02330446
79.46124,3.01319456
77.4012,3.05089378
77.5212,3.044382
77.72121,3.04168367
77.96121,3.043364
78.9212341,3.03215647
77.2411957,3.05475163
76.86119,3.05699682
