WalkingTime,PathLength
109.881943,3.92385387
222.6981,5.26226664
138.782379,4.821951
193.477066,5.045834
341.469177,6.32799053
412.274658,6.56780529
355.8566,6.394781
504.7613,7.39278841
397.924133,6.906436
446.423553,6.33483839
520.1555,7.296712
470.663635,6.46128654
