WalkingTime,PathLength
163.356171,4.48795652
172.174469,4.72551346
108.601913,4.24865437
140.742645,4.84286356
209.67453,4.97665262
256.149261,5.704215
238.179688,4.957047
335.328827,6.23794651
283.83136,5.5733757
258.9192,5.228901
345.543671,5.907222
458.757141,7.16787338
412.187042,6.169965
