WalkingTime,PathLength
78.5612259,3.054278
78.10121,3.051731
77.9012146,3.040661
78.1212158,3.05362248
77.5412,3.05422759
78.1212158,3.04368353
77.3212,3.05191088
77.92121,3.04516649
78.94124,3.02315927
76.46118,3.05009079
78.30122,3.03477383
76.9811859,3.03839159
77.00119,3.05271125
78.2612152,3.03825164
77.96121,3.040605
77.2411957,3.05473685
77.7812042,3.04602242
77.7812042,3.033351
77.98122,3.056032
77.72121,3.05456376
