WalkingTime,PathLength
78.6612244,3.038435
77.74121,3.04495454
77.58121,3.05641079
78.28122,3.037793
78.7812347,3.024535
79.22124,3.017997
77.5412,3.043848
77.30119,3.03908944
77.5412,3.050521
77.1611938,3.04728436
79.001236,3.02217937
79.30124,3.00036216
77.7812042,3.0269618
77.3811951,3.047076
77.7812042,3.04293585
77.6012039,3.04073834
77.6412048,3.04445386
77.5012054,3.04635048
77.88121,3.04372644
77.5612,3.046918
