WalkingTime,PathLength
78.94124,3.03428769
78.5612259,3.04387975
78.30122,3.04304528
77.4812,3.041686
77.82121,3.03591585
77.94121,3.04124665
78.50122,3.02506828
77.2011948,3.04448366
78.28122,3.035502
76.94119,3.05379438
77.4812,3.04395866
77.66121,3.04135919
77.80121,3.03735042
80.56127,2.99535
77.58121,3.04041767
77.88121,3.04296637
77.9012146,3.04303646
78.02121,3.044959
77.00119,3.04318523
77.84121,3.05260754
