WalkingTime,PathLength
77.5612,3.060235
77.66121,3.05796051
78.6612244,3.03655839
77.5612,3.03831244
76.9811859,3.05485559
78.3812256,3.03011727
76.9811859,3.05642939
77.2011948,3.0493896
78.4812241,3.03455734
78.30122,3.03045559
78.02121,3.03814816
79.8812561,2.98916054
78.54123,3.01925182
78.88123,3.02339149
78.58122,3.02123117
77.66121,3.04574275
77.6212,3.065753
77.06119,3.050424
78.16122,3.028284
77.76121,3.05593753
