WalkingTime,PathLength
116.222084,5.12729359
188.672974,5.55738163
204.172745,5.37033939
262.385559,5.944436
161.021973,5.611886
145.2388,5.24702549
191.876709,5.765898
237.2691,6.597721
358.11145,6.63933849
289.3672,6.73644543
390.1073,6.24914646
471.087524,7.02636528
545.876831,6.624909
559.063538,7.20987
