WalkingTime,PathLength
197.771866,5.078206
100.921738,4.013131
248.579346,5.515796
107.681892,4.269601
161.316742,4.731886
351.2768,6.20410776
373.1618,6.34287071
427.3571,6.23603725
579.338867,7.695946
595.4838,6.7678256
