WalkingTime,PathLength
235.49704,5.48746252
238.279022,5.26468
161.196747,5.06926155
113.122009,4.72411728
311.80838,5.99671173
309.830383,5.99064255
186.278381,4.84198
179.853943,5.38839865
461.686676,6.72421265
422.1305,6.800176
