WalkingTime,PathLength
97.8616638,3.49521971
97.6816559,3.89385629
158.8793,4.5020566
260.765778,5.82663
226.452271,5.3762393
185.177689,5.61696243
280.425659,5.958417
405.107635,5.32237244
400.006744,6.4635253
537.6374,6.68054533
