WalkingTime,PathLength
106.621864,4.28031635
164.294922,4.63542271
134.920242,4.441205
268.794,5.98206234
162.976074,5.194332
206.075928,5.40733576
248.774292,5.794239
320.638458,6.04134
171.555908,5.14026642
322.615082,6.13582134
353.717377,6.03342628
239.421722,6.49822426
223.098251,5.6222434
216.372726,5.412008
573.5787,6.49091148
