WalkingTime,PathLength
110.481964,4.077427
163.5802,5.500498
194.91658,5.946247
164.436279,6.52552032
114.582047,5.16755152
314.269073,6.840126
236.061951,5.94595671
172.557129,5.75448656
262.455475,6.511523
337.7696,7.486046
