WalkingTime,PathLength
147.838684,4.758202
185.1327,4.904429
122.822235,4.808818
141.918976,4.845128
101.361748,4.43859243
100.501724,4.439984
212.1537,5.496233
284.931976,5.39998
109.161926,4.28630543
163.295059,5.07097244
391.618042,6.014847
295.169983,5.773657
