WalkingTime,PathLength
98.90169,4.00542736
101.421753,4.05423
100.981735,5.018282
94.8616,4.301713
121.0822,4.864581
154.838562,5.10419273
98.9617,4.26434469
145.819061,4.969179
118.302139,4.42496443
95.0016,4.969717
120.342178,4.360155
183.059433,5.32475948
94.22159,4.68291855
165.598846,5.71380138
179.6948,5.4111433
173.875519,5.33874941
170.398346,5.392993
242.583176,5.949999
135.782532,4.23111248
201.932526,5.452768
