WalkingTime,PathLength
142.7015,4.145153
145.000427,4.198063
156.563019,5.06980562
152.579559,4.548097
217.772949,5.335313
132.982468,4.731886
143.0227,5.8065443
212.25415,6.535556
188.732635,7.247516
179.112885,4.912947
237.802429,5.6411705
310.8594,5.98327827
264.9976,6.3579936
