WalkingTime,PathLength
78.34122,3.0372498
77.6812057,3.05580759
77.30119,3.05377269
77.7812042,3.05360532
77.3612,3.05133414
77.3212,3.04915857
77.5212,3.03850222
77.8612061,3.02913713
77.30119,3.05319953
77.8612061,3.04706788
77.96121,3.042053
77.1812,3.04519844
77.9012146,3.05443931
76.70119,3.053494
77.12119,3.05797815
77.96121,3.03747582
77.92121,3.052082
78.46123,3.03855586
78.18121,3.03910446
76.66118,3.06541562
