WalkingTime,PathLength
187.255859,3.88825512
95.38161,3.26576138
189.6937,3.84331059
204.119156,4.145852
254.471771,3.75546575
312.525452,4.960909
218.001526,4.01944876
374.854462,4.684679
333.118,4.68194
