WalkingTime,PathLength
153.819489,5.559182
113.259796,5.49636126
212.419159,4.83002472
125.3807,4.369257
116.981781,5.00886345
168.996979,5.66538858
273.559143,5.797679
120.840271,5.653612
233.817657,5.617188
152.615891,4.399932
244.561127,5.17345428
212.7795,5.9153223
348.8849,6.10886955
273.8921,6.048
414.093079,7.47098637
