WalkingTime,PathLength
182.775,4.146065
128.977264,4.069866
104.981476,3.72482371
116.819427,3.67154169
182.795013,4.30628
250.289063,4.94925833
267.932831,4.78492832
206.672577,5.21428871
248.768463,5.1604
330.977875,5.46766043
368.517365,5.636936
283.535156,5.24232769
457.745,5.58589554
555.144958,7.48681164
