WalkingTime,PathLength
90.72151,3.60139847
173.196182,4.74319267
123.481812,4.835619
238.077087,5.465472
109.901962,4.71883869
216.721191,5.68514061
196.954285,5.768058
169.2969,4.951834
196.0955,5.47543526
353.5797,6.812993
534.267639,7.713718
550.545044,8.25149
