WalkingTime,PathLength
85.0614,2.931663
181.814346,3.918467
130.922241,3.73817563
85.0813751,3.32369661
223.043213,4.252885
206.479767,4.092267
171.1124,4.247451
247.428314,4.50362253
279.6721,5.30185127
242.547363,4.7178545
398.461365,5.39193964
346.05,5.239052
595.9505,6.61430836
459.6422,6.56568336
526.255066,6.64606
