WalkingTime,PathLength
150.498932,3.756667
119.159584,2.948455
190.4165,3.958355
196.892349,3.27625346
219.988678,4.34064341
162.172256,3.88899183
133.6767,3.56532145
297.9773,4.895346
329.847626,5.407128
