WalkingTime,PathLength
127.721329,3.81500053
87.3614349,5.532856
93.1415558,5.59560061
157.876434,4.4645853
217.237167,5.203843
99.18172,5.48215
224.519562,6.361044
230.0206,6.13406754
281.95343,6.5717535
183.793182,5.64715242
149.994141,6.08923
217.749374,5.58768559
194.656723,6.01534
231.86438,5.89837837
364.8115,6.952127
